# DH21 astrodust enthalpy table
# Stage 1 (silicate-only, literal DL01 prefactor, rho=3.5)
# NT = 201   NA = 169
# T[K]            a_eff[um]       U[erg]
  2.37459461E+02   2.2390E+00   1.04696472E-01
  2.37459461E+02   2.3710E+00   1.24326707E-01
  2.37459461E+02   2.5120E+00   1.47852500E-01
  2.37459461E+02   2.6610E+00   1.75753665E-01
  2.37459461E+02   2.8180E+00   2.08733778E-01
  2.37459461E+02   2.9850E+00   2.48086295E-01
  2.37459461E+02   3.1620E+00   2.94886821E-01
  2.37459461E+02   3.3500E+00   3.50674502E-01
  2.37459461E+02   3.5480E+00   4.16601281E-01
  2.37459461E+02   3.7580E+00   4.95039775E-01
  2.37459461E+02   3.9810E+00   5.88499774E-01
  2.37459461E+02   4.2170E+00   6.99488486E-01
  2.37459461E+02   4.4670E+00   8.31414558E-01
  2.37459461E+02   4.7320E+00   9.88334544E-01
  2.37459461E+02   5.0120E+00   1.17436461E+00
  2.46562774E+02   3.1620E-04   2.44854961E-13
  2.46562774E+02   3.3500E-04   3.04716969E-13
  2.46562774E+02   3.5480E-04   3.75458563E-13
  2.46562774E+02   3.7580E-04   4.59625636E-13
  2.46562774E+02   3.9810E-04   5.59911276E-13
  2.46562774E+02   4.2170E-04   6.79005801E-13
  2.46562774E+02   4.4670E-04   8.20566797E-13
  2.46562774E+02   4.7310E-04   9.88274878E-13
  2.46562774E+02   5.0120E-04   1.18856343E-12
  2.46562774E+02   5.3090E-04   1.42611827E-12
  2.46562774E+02   5.6230E-04   1.70788669E-12
  2.46562774E+02   5.9570E-04   2.04418758E-12
  2.46562774E+02   6.3100E-04   2.44304282E-12
  2.46562774E+02   6.6830E-04   2.91585756E-12
  2.46562774E+02   7.0790E-04   3.47900505E-12
  2.46562774E+02   7.4990E-04   4.14921264E-12
  2.46562774E+02   7.9430E-04   4.94418813E-12
  2.46562774E+02   8.4140E-04   5.89040838E-12
  2.46562774E+02   8.9120E-04   7.01291667E-12
  2.46562774E+02   9.4410E-04   8.35084875E-12
  2.46562774E+02   1.0000E-03   9.93724871E-12
  2.46562774E+02   1.0590E-03   1.18153870E-11
  2.46562774E+02   1.1220E-03   1.40655639E-11
  2.46562774E+02   1.1880E-03   1.67099817E-11
  2.46562774E+02   1.2590E-03   1.99021968E-11
  2.46562774E+02   1.3340E-03   2.36886396E-11
  2.46562774E+02   1.4130E-03   2.81648257E-11
  2.46562774E+02   1.4960E-03   3.34386709E-11
  2.46562774E+02   1.5850E-03   3.97823061E-11
  2.46562774E+02   1.6790E-03   4.73018623E-11
  2.46562774E+02   1.7780E-03   5.61856193E-11
  2.46562774E+02   1.8840E-03   6.68591434E-11
  2.46562774E+02   1.9950E-03   7.93999385E-11
  2.46562774E+02   2.1130E-03   9.43521805E-11
  2.46562774E+02   2.2390E-03   1.12271176E-10
  2.46562774E+02   2.3710E-03   1.33335060E-10
  2.46562774E+02   2.5120E-03   1.58579007E-10
  2.46562774E+02   2.6610E-03   1.88517872E-10
  2.46562774E+02   2.8180E-03   2.23906613E-10
  2.46562774E+02   2.9850E-03   2.66133153E-10
  2.46562774E+02   3.1620E-03   3.16351651E-10
  2.46562774E+02   3.3500E-03   3.76213659E-10
  2.46562774E+02   3.5480E-03   4.46955252E-10
  2.46562774E+02   3.7580E-03   5.31122326E-10
  2.46562774E+02   3.9810E-03   6.31407966E-10
